transaction_id,customer_id,merchant_id,merchant_name,merchant_category,amount,timestamp,currency,channel,city,is_international
TXN-016623,C-0105,M-0167,GadgetWorld #167,Electronics,289.42,2024-01-19T22:19:17,CAD,POS,Hamilton,False
TXN-005128,C-0414,M-0011,NetShop #11,Online Shopping,99.06,2024-01-19T22:38:01,CAD,POS,Winnipeg,False
TXN-017240,C-0012,M-0098,ChicBoutique #98,Clothing,503.94,2024-01-19T22:54:03,CAD,online,Calgary,False
TXN-038814,C-0100,M-0011,NetShop #11,Online Shopping,378.48,2024-01-19T22:56:44,CAD,POS,Winnipeg,False
TXN-048732,C-0230,M-0049,FashionFit #49,Clothing,13131.22,2024-01-20T05:42:27,CAD,ATM,Calgary,False
TXN-049985,C-0015,M-0187,ChicBoutique #187,Clothing,12129.99,2024-01-20T05:45:37,CAD,ATM,Hamilton,False
TXN-001598,C-0455,M-0043,MediCare #43,Healthcare,205.85,2024-01-20T07:09:30,CAD,online,Winnipeg,False
TXN-016049,C-0227,M-0077,ShopNow #77,Online Shopping,314.94,2024-01-20T07:24:45,CAD,online,Edmonton,False
TXN-049462,C-0117,M-0128,FlyAway #128,Travel,168.73,2024-01-20T07:29:58,CAD,POS,Quebec City,False
TXN-049468,C-0117,M-0128,FlyAway #128,Travel,157.56,2024-01-20T07:30:40,CAD,POS,Montreal,False
TXN-049464,C-0117,M-0128,FlyAway #128,Travel,179.81,2024-01-20T07:33:36,CAD,online,Montreal,False
TXN-049466,C-0117,M-0128,FlyAway #128,Travel,177.57,2024-01-20T07:34:58,CAD,POS,Calgary,False
TXN-049465,C-0117,M-0128,FlyAway #128,Travel,118.11,2024-01-20T07:35:08,CAD,ATM,Toronto,False
TXN-007473,C-0106,M-0187,ChicBoutique #187,Clothing,406.85,2024-01-20T07:36:18,CAD,online,Edmonton,False
TXN-049467,C-0117,M-0128,FlyAway #128,Travel,172.28,2024-01-20T07:36:19,CAD,POS,Vancouver,False
TXN-049463,C-0117,M-0128,FlyAway #128,Travel,182.02,2024-01-20T07:36:45,CAD,ATM,Winnipeg,False
TXN-049469,C-0117,M-0128,FlyAway #128,Travel,27.57,2024-01-20T07:37:54,CAD,online,Hamilton,False
TXN-005520,C-0322,M-0030,TechByte #30,Electronics,217.73,2024-01-20T07:58:48,CAD,POS,Toronto,False
TXN-030951,C-0305,M-0197,NetShop #197,Online Shopping,345.24,2024-01-20T08:11:15,CAD,POS,Winnipeg,False
TXN-019755,C-0012,M-0099,ElectroZone #99,Electronics,354.25,2024-01-20T08:19:20,CAD,POS,Quebec City,False
TXN-009578,C-0069,M-0179,ClickBuy #179,Online Shopping,450.12,2024-01-20T08:23:02,CAD,online,Vancouver,False
TXN-000221,C-0134,M-0099,ElectroZone #99,Electronics,262.74,2024-01-20T08:23:10,CAD,POS,Quebec City,False
TXN-017233,C-0191,M-0062,FlyAway #62,Travel,528.98,2024-01-20T08:24:03,CAD,ATM,Ottawa,False
TXN-025406,C-0242,M-0150,WellClinic #150,Healthcare,28.34,2024-01-20T08:25:14,CAD,POS,Ottawa,False
TXN-010361,C-0436,M-0060,HealthPlus #60,Healthcare,157.94,2024-01-20T08:31:21,CAD,online,Winnipeg,False
TXN-026354,C-0219,M-0073,TrendWear #73,Clothing,239.7,2024-01-20T08:31:26,CAD,POS,Ottawa,False
TXN-018494,C-0232,M-0163,Sushi Zen #163,Restaurant,109.96,2024-01-20T08:38:02,CAD,POS,Quebec City,False
TXN-042890,C-0270,M-0059,GadgetWorld #59,Electronics,165.81,2024-01-20T08:42:03,CAD,POS,Hamilton,False
TXN-038242,C-0039,M-0149,GasLine #149,Utilities,120.2,2024-01-20T08:43:28,CAD,online,Winnipeg,False
TXN-016484,C-0033,M-0086,Metro Plus #86,Grocery,608.26,2024-01-20T08:45:55,CAD,POS,Halifax,False
TXN-033384,C-0204,M-0175,TelcoNet #175,Utilities,468.97,2024-01-20T08:46:41,CAD,online,Montreal,False
TXN-015123,C-0193,M-0083,GasLine #83,Utilities,847.01,2024-01-20T08:58:10,CAD,POS,Halifax,False
TXN-005355,C-0325,M-0138,MusicHall #138,Entertainment,478.48,2024-01-20T09:00:43,CAD,POS,Toronto,False
TXN-016499,C-0244,M-0028,Burger Hub #28,Restaurant,196.17,2024-01-20T09:08:01,CAD,POS,Quebec City,False
TXN-026488,C-0029,M-0130,ElectroZone #130,Electronics,124.89,2024-01-20T09:10:47,CAD,POS,Toronto,False
TXN-004382,C-0386,M-0100,FoodLand #100,Grocery,416.32,2024-01-20T09:15:53,CAD,POS,Toronto,False
TXN-034372,C-0340,M-0003,SuperSave #3,Grocery,158.14,2024-01-20T09:18:13,CAD,POS,Quebec City,False
TXN-009547,C-0039,M-0068,FunPark #68,Entertainment,136.44,2024-01-20T09:24:38,CAD,POS,Ottawa,False
TXN-022599,C-0229,M-0145,PowerGrid #145,Utilities,465.0,2024-01-20T09:28:08,CAD,POS,Calgary,False
TXN-040644,C-0219,M-0120,JetSet #120,Travel,177.31,2024-01-20T09:37:51,CAD,POS,Quebec City,False
TXN-031017,C-0029,M-0138,MusicHall #138,Entertainment,9.67,2024-01-20T09:38:11,CAD,POS,Toronto,False
TXN-030008,C-0273,M-0142,FoodLand #142,Grocery,497.13,2024-01-20T09:38:20,CAD,online,Toronto,False
TXN-013691,C-0078,M-0024,FlyAway #24,Travel,82.56,2024-01-20T09:43:34,CAD,POS,Winnipeg,False
TXN-002826,C-0317,M-0116,TechByte #116,Electronics,234.35,2024-01-20T10:06:37,CAD,online,Calgary,False
TXN-014840,C-0024,M-0117,GasMax #117,Gas Station,436.94,2024-01-20T10:09:22,CAD,online,Montreal,False
TXN-048938,C-0326,M-0046,JetSet #46,Travel,160.35,2024-01-20T10:13:25,CAD,online,Winnipeg,False
TXN-048934,C-0326,M-0046,JetSet #46,Travel,125.04,2024-01-20T10:14:16,CAD,online,Quebec City,False
TXN-048939,C-0326,M-0046,JetSet #46,Travel,86.01,2024-01-20T10:14:53,CAD,online,Halifax,False
TXN-048935,C-0326,M-0046,JetSet #46,Travel,83.53,2024-01-20T10:16:24,CAD,ATM,Montreal,False
TXN-048936,C-0326,M-0046,JetSet #46,Travel,100.25,2024-01-20T10:18:50,CAD,online,Halifax,False
TXN-035156,C-0239,M-0077,ShopNow #77,Online Shopping,504.34,2024-01-20T10:19:20,CAD,POS,Halifax,False
TXN-048937,C-0326,M-0046,JetSet #46,Travel,52.85,2024-01-20T10:21:45,CAD,online,Hamilton,False
TXN-043713,C-0038,M-0007,FunPark #7,Entertainment,35.57,2024-01-20T10:22:05,CAD,online,Ottawa,False
TXN-038295,C-0074,M-0105,FoodLand #105,Grocery,49.55,2024-01-20T10:23:48,CAD,POS,Hamilton,False
TXN-045092,C-0165,M-0089,ClickBuy #89,Online Shopping,133.92,2024-01-20T10:25:57,CAD,online,Ottawa,False
TXN-047822,C-0460,M-0008,HydroPower #8,Utilities,90.77,2024-01-20T10:26:35,CAD,POS,Calgary,False
TXN-042189,C-0246,M-0037,HealthPlus #37,Healthcare,250.05,2024-01-20T10:27:41,CAD,ATM,Quebec City,False
TXN-013059,C-0316,M-0188,BookTrip #188,Travel,261.98,2024-01-20T10:27:46,CAD,online,Calgary,False
TXN-017287,C-0257,M-0198,WellClinic #198,Healthcare,552.67,2024-01-20T10:32:11,CAD,online,Hamilton,False
TXN-038965,C-0481,M-0028,Burger Hub #28,Restaurant,187.25,2024-01-20T10:34:23,CAD,POS,Toronto,False
TXN-035201,C-0325,M-0108,FunPark #108,Entertainment,450.29,2024-01-20T10:35:04,CAD,online,Edmonton,False
TXN-027856,C-0120,M-0130,ElectroZone #130,Electronics,548.21,2024-01-20T10:39:52,CAD,POS,Calgary,False
TXN-001705,C-0053,M-0189,ChicBoutique #189,Clothing,407.9,2024-01-20T10:41:42,CAD,online,Halifax,False
TXN-020608,C-0247,M-0116,TechByte #116,Electronics,166.26,2024-01-20T10:42:15,CAD,POS,Ottawa,False
TXN-020792,C-0481,M-0028,Burger Hub #28,Restaurant,186.29,2024-01-20T10:44:19,CAD,POS,Quebec City,False
TXN-031260,C-0078,M-0173,CareFirst #173,Healthcare,68.55,2024-01-20T10:45:54,CAD,online,Quebec City,False
TXN-017853,C-0249,M-0048,CareFirst #48,Healthcare,309.69,2024-01-20T10:46:51,CAD,POS,Toronto,False
TXN-027021,C-0287,M-0020,TrendWear #20,Clothing,372.16,2024-01-20T10:46:56,CAD,online,Calgary,False
TXN-023588,C-0132,M-0119,WellClinic #119,Healthcare,115.72,2024-01-20T10:47:56,CAD,ATM,Quebec City,False
TXN-046614,C-0127,M-0002,Golden Wok #2,Restaurant,155.26,2024-01-20T10:48:52,CAD,ATM,Halifax,False
TXN-034179,C-0183,M-0122,PowerGrid #122,Utilities,156.99,2024-01-20T10:51:37,CAD,POS,Hamilton,False
TXN-009489,C-0343,M-0049,FashionFit #49,Clothing,27.25,2024-01-20T10:52:25,CAD,POS,Halifax,False
TXN-021961,C-0038,M-0169,FlyAway #169,Travel,218.24,2024-01-20T10:53:25,CAD,POS,Winnipeg,False
TXN-034474,C-0428,M-0140,PetroGo #140,Gas Station,431.65,2024-01-20T10:55:24,CAD,POS,Montreal,False
TXN-049413,C-0282,M-0035,CircuitHub #35,Electronics,205.59,2024-01-20T10:56:14,CAD,online,Ottawa,False
TXN-039174,C-0180,M-0096,PharmaSave #96,Healthcare,223.29,2024-01-20T11:00:48,CAD,POS,Montreal,False
TXN-008552,C-0417,M-0104,DigiMart #104,Electronics,213.54,2024-01-20T11:01:52,CAD,online,Calgary,False
TXN-020324,C-0080,M-0105,FoodLand #105,Grocery,211.55,2024-01-20T11:05:34,CAD,POS,Toronto,False
TXN-046324,C-0373,M-0106,CareFirst #106,Healthcare,261.41,2024-01-20T11:05:53,CAD,POS,Halifax,False
TXN-035036,C-0015,M-0154,StreamFlix #154,Entertainment,141.42,2024-01-20T11:06:01,CAD,online,Toronto,False
TXN-037677,C-0199,M-0085,ClickBuy #85,Online Shopping,369.13,2024-01-20T11:06:58,CAD,POS,Ottawa,False
TXN-025036,C-0069,M-0126,Golden Wok #126,Restaurant,294.84,2024-01-20T11:09:16,CAD,POS,Hamilton,False
TXN-042116,C-0349,M-0175,TelcoNet #175,Utilities,313.54,2024-01-20T11:09:49,CAD,POS,Winnipeg,False
TXN-007581,C-0101,M-0107,SuperSave #107,Grocery,595.82,2024-01-20T11:09:57,CAD,online,Quebec City,False
TXN-019227,C-0448,M-0093,TelcoNet #93,Utilities,407.65,2024-01-20T11:11:23,CAD,POS,Vancouver,False
TXN-046723,C-0256,M-0022,FreshMart #22,Grocery,361.44,2024-01-20T11:12:34,CAD,online,Toronto,False
TXN-013685,C-0317,M-0195,Golden Wok #195,Restaurant,230.06,2024-01-20T11:12:56,CAD,POS,Calgary,False
TXN-040841,C-0229,M-0009,BookTrip #9,Travel,248.72,2024-01-20T11:14:07,CAD,online,Vancouver,False
TXN-041494,C-0134,M-0099,ElectroZone #99,Electronics,244.97,2024-01-20T11:15:14,CAD,POS,Edmonton,False
TXN-045370,C-0125,M-0056,GasMax #56,Gas Station,105.97,2024-01-20T11:15:52,CAD,online,Edmonton,False
TXN-005616,C-0258,M-0011,NetShop #11,Online Shopping,218.57,2024-01-20T11:17:27,CAD,online,Halifax,False
TXN-039485,C-0424,M-0028,Burger Hub #28,Restaurant,312.28,2024-01-20T11:18:23,CAD,POS,Winnipeg,False
TXN-033330,C-0478,M-0164,FuelUp #164,Gas Station,524.69,2024-01-20T11:18:29,CAD,POS,Halifax,False
TXN-013023,C-0434,M-0017,GreenGrocer #17,Grocery,16.37,2024-01-20T11:21:35,CAD,online,Calgary,False
TXN-007778,C-0468,M-0060,HealthPlus #60,Healthcare,126.04,2024-01-20T11:22:01,CAD,POS,Vancouver,False
TXN-002605,C-0329,M-0151,Cafe Latte #151,Restaurant,224.53,2024-01-20T11:22:18,CAD,ATM,Vancouver,False
TXN-026983,C-0029,M-0055,FuelUp #55,Gas Station,186.19,2024-01-20T11:25:22,CAD,POS,Quebec City,False
TXN-033784,C-0130,M-0021,Metro Plus #21,Grocery,474.35,2024-01-20T11:25:26,CAD,POS,Edmonton,False
TXN-011334,C-0155,M-0119,WellClinic #119,Healthcare,130.96,2024-01-20T11:26:16,CAD,online,Montreal,False
TXN-043901,C-0470,M-0064,Pasta Palace #64,Restaurant,460.06,2024-01-20T11:26:50,CAD,online,Winnipeg,False
TXN-009867,C-0474,M-0176,Burger Hub #176,Restaurant,343.86,2024-01-20T11:34:13,CAD,online,Montreal,False
TXN-039229,C-0036,M-0189,ChicBoutique #189,Clothing,87.49,2024-01-20T11:34:24,CAD,online,Calgary,False
TXN-016336,C-0017,M-0156,SuperSave #156,Grocery,440.42,2024-01-20T11:34:55,CAD,POS,Quebec City,False
TXN-005215,C-0087,M-0138,MusicHall #138,Entertainment,326.31,2024-01-20T11:34:56,CAD,POS,Winnipeg,False
TXN-001262,C-0122,M-0070,ShopNow #70,Online Shopping,532.56,2024-01-20T11:35:37,CAD,online,Calgary,False
TXN-047511,C-0232,M-0059,GadgetWorld #59,Electronics,4.9,2024-01-20T11:35:41,CAD,POS,Montreal,False
TXN-029766,C-0126,M-0154,StreamFlix #154,Entertainment,199.45,2024-01-20T11:38:23,CAD,ATM,Quebec City,False
TXN-000944,C-0115,M-0083,GasLine #83,Utilities,242.96,2024-01-20T11:38:49,CAD,online,Calgary,False
TXN-007082,C-0226,M-0065,BookTrip #65,Travel,412.0,2024-01-20T11:39:24,CAD,POS,Quebec City,False
TXN-045695,C-0448,M-0157,PetroGo #157,Gas Station,267.94,2024-01-20T11:39:41,CAD,POS,Calgary,False
TXN-019513,C-0451,M-0128,FlyAway #128,Travel,454.2,2024-01-20T11:40:18,CAD,online,Quebec City,False
TXN-015986,C-0206,M-0074,ChicBoutique #74,Clothing,298.83,2024-01-20T11:42:02,CAD,online,Montreal,False
TXN-009545,C-0474,M-0176,Burger Hub #176,Restaurant,695.23,2024-01-20T11:42:34,CAD,POS,Ottawa,False
TXN-009218,C-0366,M-0016,ChicBoutique #16,Clothing,250.04,2024-01-20T11:43:06,CAD,online,Toronto,False
TXN-045450,C-0156,M-0012,CircuitHub #12,Electronics,103.21,2024-01-20T11:43:29,CAD,online,Ottawa,False
TXN-011252,C-0220,M-0195,Golden Wok #195,Restaurant,200.9,2024-01-20T11:45:52,CAD,ATM,Vancouver,False
TXN-007352,C-0209,M-0049,FashionFit #49,Clothing,538.64,2024-01-20T11:46:18,CAD,online,Vancouver,False
TXN-043329,C-0154,M-0198,WellClinic #198,Healthcare,89.41,2024-01-20T11:47:57,CAD,online,Toronto,False
TXN-035402,C-0176,M-0196,HydroPower #196,Utilities,150.83,2024-01-20T11:49:09,CAD,POS,Toronto,False
TXN-020329,C-0251,M-0126,Golden Wok #126,Restaurant,78.29,2024-01-20T11:53:14,CAD,online,Ottawa,False
TXN-037671,C-0026,M-0131,EnergyStop #131,Gas Station,51.44,2024-01-20T11:54:46,CAD,online,Montreal,False
TXN-004786,C-0309,M-0006,FlyAway #6,Travel,132.54,2024-01-20T11:58:03,CAD,online,Winnipeg,False
TXN-017551,C-0152,M-0140,PetroGo #140,Gas Station,319.46,2024-01-20T11:58:18,CAD,POS,Halifax,False
TXN-023192,C-0151,M-0153,NetShop #153,Online Shopping,282.62,2024-01-20T11:59:58,CAD,ATM,Edmonton,False
TXN-013136,C-0354,M-0075,FashionFit #75,Clothing,118.21,2024-01-20T12:00:10,CAD,online,Quebec City,False
TXN-034685,C-0261,M-0069,GameZone #69,Entertainment,525.03,2024-01-20T12:00:46,CAD,online,Calgary,False
TXN-015413,C-0012,M-0099,ElectroZone #99,Electronics,342.67,2024-01-20T12:02:06,CAD,online,Halifax,False
TXN-011880,C-0132,M-0145,PowerGrid #145,Utilities,52.72,2024-01-20T12:02:07,CAD,online,Hamilton,False
TXN-030403,C-0044,M-0044,CircuitHub #44,Electronics,585.68,2024-01-20T12:02:53,CAD,POS,Ottawa,False
TXN-022659,C-0020,M-0139,WaterWorks #139,Utilities,84.79,2024-01-20T12:03:50,CAD,ATM,Hamilton,False
TXN-048063,C-0094,M-0096,PharmaSave #96,Healthcare,268.71,2024-01-20T12:04:03,CAD,POS,Toronto,False
TXN-000503,C-0366,M-0179,ClickBuy #179,Online Shopping,139.55,2024-01-20T12:09:24,CAD,POS,Calgary,False
TXN-046891,C-0378,M-0116,TechByte #116,Electronics,238.63,2024-01-20T12:09:56,CAD,POS,Montreal,False
TXN-029799,C-0495,M-0111,EnergyStop #111,Gas Station,230.89,2024-01-20T12:13:11,CAD,online,Hamilton,False
TXN-008473,C-0202,M-0021,Metro Plus #21,Grocery,233.06,2024-01-20T12:13:31,CAD,POS,Toronto,False
TXN-031287,C-0473,M-0004,FashionFit #4,Clothing,98.48,2024-01-20T12:14:19,CAD,online,Ottawa,False
TXN-044943,C-0060,M-0145,PowerGrid #145,Utilities,160.68,2024-01-20T12:14:37,CAD,online,Edmonton,False
TXN-021367,C-0250,M-0181,Cafe Latte #181,Restaurant,483.29,2024-01-20T12:14:56,CAD,POS,Hamilton,False
TXN-035110,C-0204,M-0150,WellClinic #150,Healthcare,62.35,2024-01-20T12:19:58,CAD,online,Edmonton,False
TXN-013344,C-0371,M-0083,GasLine #83,Utilities,0.5,2024-01-20T12:21:11,CAD,POS,Toronto,False
TXN-001155,C-0242,M-0150,WellClinic #150,Healthcare,479.72,2024-01-20T12:21:12,CAD,online,Hamilton,False
TXN-038420,C-0195,M-0077,ShopNow #77,Online Shopping,444.12,2024-01-20T12:21:23,CAD,POS,Halifax,False
TXN-043528,C-0149,M-0005,CinePlex #5,Entertainment,422.48,2024-01-20T12:22:09,CAD,POS,Hamilton,False
TXN-017725,C-0462,M-0023,PharmaSave #23,Healthcare,216.96,2024-01-20T12:23:33,CAD,POS,Toronto,False
TXN-023264,C-0059,M-0020,TrendWear #20,Clothing,346.63,2024-01-20T12:24:57,CAD,online,Quebec City,False
TXN-035833,C-0266,M-0145,PowerGrid #145,Utilities,66.57,2024-01-20T12:26:54,CAD,online,Ottawa,False
TXN-047596,C-0194,M-0045,ClickBuy #45,Online Shopping,643.5,2024-01-20T12:27:35,CAD,online,Montreal,False
TXN-040486,C-0069,M-0033,TechByte #33,Electronics,356.17,2024-01-20T12:29:52,CAD,POS,Vancouver,False
TXN-030958,C-0324,M-0179,ClickBuy #179,Online Shopping,161.64,2024-01-20T12:31:22,CAD,online,Montreal,False
TXN-026369,C-0168,M-0033,TechByte #33,Electronics,764.85,2024-01-20T12:32:28,CAD,online,Montreal,False
TXN-005808,C-0185,M-0199,GreenGrocer #199,Grocery,551.63,2024-01-20T12:32:58,CAD,POS,Hamilton,False
TXN-012167,C-0255,M-0014,FashionFit #14,Clothing,129.12,2024-01-20T12:33:37,CAD,online,Hamilton,False
TXN-019408,C-0041,M-0094,WellClinic #94,Healthcare,73.85,2024-01-20T12:34:26,CAD,online,Vancouver,False
TXN-041142,C-0004,M-0024,FlyAway #24,Travel,299.0,2024-01-20T12:34:53,CAD,POS,Hamilton,False
TXN-042385,C-0121,M-0058,QuickGas #58,Gas Station,124.57,2024-01-20T12:35:39,CAD,POS,Halifax,False
TXN-044928,C-0063,M-0047,PetroGo #47,Gas Station,120.41,2024-01-20T12:37:07,CAD,online,Edmonton,False
TXN-033242,C-0222,M-0048,CareFirst #48,Healthcare,254.43,2024-01-20T12:37:39,CAD,POS,Vancouver,False
TXN-034890,C-0138,M-0073,TrendWear #73,Clothing,361.65,2024-01-20T12:39:05,CAD,online,Montreal,False
TXN-036607,C-0039,M-0030,TechByte #30,Electronics,119.25,2024-01-20T12:39:42,CAD,POS,Halifax,False
TXN-000710,C-0328,M-0052,PharmaSave #52,Healthcare,374.74,2024-01-20T12:40:19,CAD,online,Quebec City,False
TXN-035040,C-0216,M-0024,FlyAway #24,Travel,227.69,2024-01-20T12:43:24,CAD,POS,Vancouver,False
TXN-009359,C-0399,M-0116,TechByte #116,Electronics,114.17,2024-01-20T12:44:05,CAD,ATM,Ottawa,False
TXN-031677,C-0488,M-0116,TechByte #116,Electronics,233.33,2024-01-20T12:45:30,CAD,online,Edmonton,False
TXN-012468,C-0020,M-0034,SuperSave #34,Grocery,485.37,2024-01-20T12:46:26,CAD,online,Toronto,False
TXN-018527,C-0163,M-0030,TechByte #30,Electronics,224.6,2024-01-20T12:49:18,CAD,POS,Winnipeg,False
TXN-009088,C-0359,M-0070,ShopNow #70,Online Shopping,70.43,2024-01-20T12:49:43,CAD,online,Winnipeg,False
TXN-008625,C-0033,M-0086,Metro Plus #86,Grocery,265.14,2024-01-20T12:50:41,CAD,POS,Calgary,False
TXN-030073,C-0251,M-0172,MediCare #172,Healthcare,50.13,2024-01-20T12:52:19,CAD,POS,Quebec City,False
TXN-023470,C-0421,M-0067,WellClinic #67,Healthcare,384.14,2024-01-20T12:53:09,CAD,online,Halifax,False
TXN-009013,C-0118,M-0022,FreshMart #22,Grocery,106.32,2024-01-20T12:53:43,CAD,POS,Quebec City,False
TXN-042320,C-0210,M-0018,PetroGo #18,Gas Station,7.45,2024-01-20T12:54:14,CAD,POS,Halifax,False
TXN-015100,C-0464,M-0060,HealthPlus #60,Healthcare,454.41,2024-01-20T12:55:39,CAD,POS,Calgary,False
TXN-007842,C-0407,M-0116,TechByte #116,Electronics,342.8,2024-01-20T12:55:47,CAD,online,Montreal,False
TXN-037886,C-0245,M-0151,Cafe Latte #151,Restaurant,533.92,2024-01-20T12:56:31,CAD,online,Ottawa,False
TXN-043084,C-0215,M-0062,FlyAway #62,Travel,430.49,2024-01-20T12:57:35,CAD,online,Vancouver,False
TXN-022890,C-0317,M-0167,GadgetWorld #167,Electronics,235.1,2024-01-20T12:58:09,CAD,online,Hamilton,False
TXN-035259,C-0034,M-0095,FoodLand #95,Grocery,71.51,2024-01-20T12:59:10,CAD,POS,Montreal,False
TXN-005249,C-0424,M-0005,CinePlex #5,Entertainment,324.15,2024-01-20T13:00:30,CAD,POS,Edmonton,False
TXN-021829,C-0401,M-0196,HydroPower #196,Utilities,348.81,2024-01-20T13:02:19,CAD,POS,Vancouver,False
TXN-042220,C-0291,M-0072,FoodLand #72,Grocery,333.39,2024-01-20T13:02:38,CAD,POS,Hamilton,False
TXN-044456,C-0332,M-0122,PowerGrid #122,Utilities,485.55,2024-01-20T13:04:41,CAD,online,Halifax,False
TXN-009689,C-0486,M-0027,CareFirst #27,Healthcare,524.24,2024-01-20T13:05:55,CAD,online,Vancouver,False
TXN-047599,C-0375,M-0001,BookTrip #1,Travel,285.31,2024-01-20T13:06:30,CAD,POS,Calgary,False
TXN-026325,C-0380,M-0156,SuperSave #156,Grocery,108.84,2024-01-20T13:09:32,CAD,POS,Montreal,False
TXN-001855,C-0354,M-0075,FashionFit #75,Clothing,199.4,2024-01-20T13:10:58,CAD,online,Halifax,False
TXN-043709,C-0181,M-0012,CircuitHub #12,Electronics,245.37,2024-01-20T13:11:44,CAD,POS,Montreal,False
TXN-022068,C-0455,M-0108,FunPark #108,Entertainment,300.61,2024-01-20T13:12:24,CAD,POS,Edmonton,False
TXN-006538,C-0284,M-0027,CareFirst #27,Healthcare,69.34,2024-01-20T13:14:36,CAD,POS,Halifax,False
TXN-005587,C-0241,M-0018,PetroGo #18,Gas Station,531.77,2024-01-20T13:16:02,CAD,online,Calgary,False
TXN-010579,C-0358,M-0065,BookTrip #65,Travel,518.47,2024-01-20T13:16:48,CAD,ATM,Halifax,False
TXN-040347,C-0464,M-0096,PharmaSave #96,Healthcare,216.54,2024-01-20T13:18:41,CAD,ATM,Ottawa,False
TXN-027916,C-0251,M-0172,MediCare #172,Healthcare,70.05,2024-01-20T13:19:04,CAD,POS,Edmonton,False
TXN-041178,C-0357,M-0168,PowerGrid #168,Utilities,186.54,2024-01-20T13:19:12,CAD,POS,Montreal,False
TXN-038926,C-0229,M-0020,TrendWear #20,Clothing,310.24,2024-01-20T13:19:33,CAD,online,Ottawa,False
TXN-010999,C-0158,M-0178,CareFirst #178,Healthcare,103.44,2024-01-20T13:20:37,CAD,online,Calgary,False
TXN-003478,C-0498,M-0069,GameZone #69,Entertainment,423.96,2024-01-20T13:21:21,CAD,POS,Winnipeg,False
TXN-028191,C-0392,M-0085,ClickBuy #85,Online Shopping,377.17,2024-01-20T13:22:37,CAD,POS,Edmonton,False
TXN-044071,C-0147,M-0014,FashionFit #14,Clothing,177.56,2024-01-20T13:23:08,CAD,online,Edmonton,False
TXN-044316,C-0019,M-0009,BookTrip #9,Travel,19.7,2024-01-20T13:23:39,CAD,online,Calgary,False
TXN-011525,C-0194,M-0045,ClickBuy #45,Online Shopping,216.26,2024-01-20T13:26:43,CAD,POS,Halifax,False
TXN-022951,C-0443,M-0081,WaterWorks #81,Utilities,139.47,2024-01-20T13:27:25,CAD,online,Quebec City,False
TXN-004264,C-0291,M-0016,ChicBoutique #16,Clothing,424.06,2024-01-20T13:28:27,CAD,online,Edmonton,False
TXN-033196,C-0088,M-0179,ClickBuy #179,Online Shopping,260.01,2024-01-20T13:28:31,CAD,POS,Hamilton,False
TXN-002329,C-0475,M-0060,HealthPlus #60,Healthcare,182.89,2024-01-20T13:29:23,CAD,POS,Halifax,False
TXN-038761,C-0303,M-0165,StreamFlix #165,Entertainment,221.38,2024-01-20T13:32:19,CAD,POS,Halifax,False
TXN-018845,C-0098,M-0102,HydroPower #102,Utilities,104.41,2024-01-20T13:32:41,CAD,online,Ottawa,False
TXN-029700,C-0025,M-0139,WaterWorks #139,Utilities,356.99,2024-01-20T13:33:02,CAD,online,Montreal,False
TXN-021827,C-0187,M-0135,FuelUp #135,Gas Station,740.55,2024-01-20T13:34:35,CAD,online,Quebec City,False
TXN-001809,C-0202,M-0196,HydroPower #196,Utilities,231.08,2024-01-20T13:36:32,CAD,POS,Ottawa,False
TXN-047057,C-0145,M-0124,Burger Hub #124,Restaurant,0.5,2024-01-20T13:36:44,CAD,POS,Ottawa,False
TXN-043732,C-0065,M-0104,DigiMart #104,Electronics,127.01,2024-01-20T13:37:28,CAD,POS,Ottawa,False
TXN-014389,C-0130,M-0021,Metro Plus #21,Grocery,446.8,2024-01-20T13:37:48,CAD,POS,Halifax,False
TXN-040453,C-0375,M-0001,BookTrip #1,Travel,235.3,2024-01-20T13:38:03,CAD,POS,Halifax,False
TXN-032299,C-0087,M-0126,Golden Wok #126,Restaurant,410.9,2024-01-20T13:39:24,CAD,POS,Quebec City,False
TXN-031219,C-0090,M-0020,TrendWear #20,Clothing,553.86,2024-01-20T13:42:45,CAD,online,Hamilton,False
TXN-025136,C-0283,M-0161,MusicHall #161,Entertainment,628.1,2024-01-20T13:43:53,CAD,POS,Calgary,False
TXN-003523,C-0361,M-0105,FoodLand #105,Grocery,93.01,2024-01-20T13:45:55,CAD,POS,Winnipeg,False
TXN-038672,C-0343,M-0167,GadgetWorld #167,Electronics,92.31,2024-01-20T13:46:33,CAD,POS,Ottawa,False
TXN-041520,C-0378,M-0118,GadgetWorld #118,Electronics,158.21,2024-01-20T13:46:49,CAD,online,Quebec City,False
